Time,SumValue
"28/08/2022, 07:00",5.943725109
"28/08/2022, 07:15",4.899078846
"28/08/2022, 07:30",5.577107906
"28/08/2022, 07:45",5.577107906
"28/08/2022, 08:00",3.602323055
"28/08/2022, 08:15",3.354600906
"28/08/2022, 08:30",3.220402002
"28/08/2022, 08:45",3.220402002
"28/08/2022, 09:00",7.846271038
"28/08/2022, 09:15",5.220891953
"28/08/2022, 09:30",4.583650112
"28/08/2022, 09:45",4.509253025
"28/08/2022, 10:00",2.34484601
"28/08/2022, 10:15",4.964044094
"28/08/2022, 10:30",5.075572014
"28/08/2022, 10:45",4.820483208
"28/08/2022, 11:00",4.017818928
"28/08/2022, 11:15",3.236644983
"28/08/2022, 11:30",4.595033169
"28/08/2022, 11:45",5.29888916
"28/08/2022, 12:00",2.405669928
"28/08/2022, 12:15",4.488968849
"28/08/2022, 12:30",3.040560007
"28/08/2022, 12:45",3.096887112
"28/08/2022, 13:00",8.952905655
"28/08/2022, 13:15",6.418509007
"28/08/2022, 13:30",4.998608112
"28/08/2022, 13:45",1.266772032
"28/08/2022, 14:00",4.749259949
"28/08/2022, 14:15",6.632524967
"28/08/2022, 14:30",4.659904957
"28/08/2022, 14:45",4.483579159
"28/08/2022, 15:00",5.013877869
"28/08/2022, 15:15",4.509735107
"28/08/2022, 15:30",6.670804977
"28/08/2022, 15:45",8.850879669
"28/08/2022, 16:00",7.442276001
"28/08/2022, 16:15",6.060064793
"28/08/2022, 16:30",0.548756003
"28/08/2022, 16:45",7.714630127
"28/08/2022, 17:00",6.768722057
"28/08/2022, 17:15",5.506456852
"28/08/2022, 17:30",5.506456852
"28/08/2022, 17:45",4.842936993
"28/08/2022, 18:00",1.132786989
"28/08/2022, 18:15",5.568246841
"28/08/2022, 18:30",2.612596035
"28/08/2022, 18:45",5.935122967
"28/08/2022, 19:00",5.550579071
"28/08/2022, 19:15",7.137956142
"28/08/2022, 19:30",9.220828056
"28/08/2022, 19:45",4.794652939
"28/08/2022, 20:00",6.024257183
"28/08/2022, 20:15",5.490052223
"28/08/2022, 20:30",2.452383041
"28/08/2022, 20:45",2.629091978
"28/08/2022, 21:00",9.16007328
"28/08/2022, 21:15",3.815443039
"28/08/2022, 21:30",4.653886795
"28/08/2022, 21:45",5.70771122
"28/08/2022, 22:00",5.70771122
"28/08/2022, 22:15",7.984892845
"28/08/2022, 22:30",7.984892845
"28/08/2022, 22:45",6.379703045
"28/08/2022, 23:00",3.705459118
"28/08/2022, 23:15",2.772015095
"28/08/2022, 23:30",6.057380199
"28/08/2022, 23:45",3.401669979
"29/08/2022, 00:00",1.847246051
"29/08/2022, 00:15",1.60058701
"29/08/2022, 00:30",1.330165029
"29/08/2022, 00:45",1.623476982
"29/08/2022, 01:00",1.623476982
"29/08/2022, 01:15",0.99741298
"29/08/2022, 01:30",0.799000025
"29/08/2022, 01:45",0.781695008
"29/08/2022, 02:00",0.813089013
"29/08/2022, 02:15",0.82812798
"29/08/2022, 02:30",0.785719991
"29/08/2022, 02:45",1.226907015
"29/08/2022, 03:00",1.17986095
"29/08/2022, 03:15",1.017249942
"29/08/2022, 03:30",0.959501028
"29/08/2022, 03:45",1.669669986
"29/08/2022, 04:00",2.381499052
"29/08/2022, 04:15",1.329311013
"29/08/2022, 04:30",1.253332019
"29/08/2022, 04:45",1.607257009
"29/08/2022, 05:00",2.882124901
"29/08/2022, 05:15",2.874466896
"29/08/2022, 05:30",1.423004985
"29/08/2022, 05:45",4.553411007
"29/08/2022, 06:00",2.567154884
"29/08/2022, 06:15",5.060555935
"29/08/2022, 06:30",6.523364067
"29/08/2022, 06:45",5.325321198
"29/08/2022, 07:00",5.897084236
"29/08/2022, 07:15",4.703447819
"29/08/2022, 07:30",6.426167965
"29/08/2022, 07:45",6.426167965
"29/08/2022, 08:00",6.472303867
"29/08/2022, 08:15",4.488911152
"29/08/2022, 08:30",7.212693214
"29/08/2022, 08:45",7.212693214
"29/08/2022, 09:00",6.38599205
"29/08/2022, 09:15",6.530707836
"29/08/2022, 09:30",9.345554352
"29/08/2022, 09:45",3.376585007
"29/08/2022, 10:00",7.381591797
"29/08/2022, 10:15",4.549295902
"29/08/2022, 10:30",3.62708497
"29/08/2022, 10:45",8.683283806
"29/08/2022, 11:00",2.859534979
"29/08/2022, 11:15",8.803089142
"29/08/2022, 11:30",3.540178061
"29/08/2022, 11:45",5.12864399
"29/08/2022, 12:00",5.811078072
"29/08/2022, 12:15",5.452523232
"29/08/2022, 12:30",8.295272827
"29/08/2022, 12:45",8.295272827
"29/08/2022, 13:00",2.795003891
"29/08/2022, 13:15",6.708910942
"29/08/2022, 13:30",2.987029076
"29/08/2022, 13:45",8.018206596
"29/08/2022, 14:00",3.955518007
"29/08/2022, 14:15",8.396747589
"29/08/2022, 14:30",3.854866028
"29/08/2022, 14:45",6.020205975
"29/08/2022, 15:00",3.230380058
"29/08/2022, 15:15",3.978235006
"29/08/2022, 15:30",3.970148087
"29/08/2022, 15:45",6.052874088
"29/08/2022, 16:00",2.990355968
"29/08/2022, 16:15",3.937963963
"29/08/2022, 16:30",3.937963963
"29/08/2022, 16:45",3.937963963
"29/08/2022, 17:00",0.818439007
"29/08/2022, 17:15",6.807323933
"29/08/2022, 17:30",6.807323933
"29/08/2022, 17:45",7.08243084
"29/08/2022, 18:00",6.270619869
"29/08/2022, 18:15",9.140258789
"29/08/2022, 18:30",7.431507111
"29/08/2022, 18:45",7.505198956
"29/08/2022, 19:00",4.287643909
"29/08/2022, 19:15",4.826704979
"29/08/2022, 19:30",8.507675171
"29/08/2022, 19:45",8.507675171
"29/08/2022, 20:00",8.507675171
"29/08/2022, 20:15",6.826869965
"29/08/2022, 20:30",6.826869965
"29/08/2022, 20:45",3.681530952
"29/08/2022, 21:00",4.068384171
"29/08/2022, 21:15",1.694975019
"29/08/2022, 21:30",4.196412086
"29/08/2022, 21:45",0.220491007
"29/08/2022, 22:00",7.240355015
"29/08/2022, 22:15",7.240355015
"29/08/2022, 22:30",8.256883621
"29/08/2022, 22:45",8.256883621
"29/08/2022, 23:00",4.06498909
"29/08/2022, 23:15",6.698029995
"29/08/2022, 23:30",2.749835014
"29/08/2022, 23:45",5.634105206
"30/08/2022, 00:00",1.377318978
"30/08/2022, 00:15",1.474452019
"30/08/2022, 00:30",1.511026978
"30/08/2022, 00:45",1.141581059
"30/08/2022, 01:00",1.146482944
"30/08/2022, 01:15",0.890182972
"30/08/2022, 01:30",0.812886
"30/08/2022, 01:45",0.985823989
"30/08/2022, 02:00",1.200721025
"30/08/2022, 02:15",0.805795014
"30/08/2022, 02:30",1.015190005
"30/08/2022, 02:45",0.976752996
"30/08/2022, 03:00",0.974838018
"30/08/2022, 03:15",1.057312965
"30/08/2022, 03:30",1.576799989
"30/08/2022, 03:45",1.312054038
"30/08/2022, 04:00",1.880558014
"30/08/2022, 04:15",1.114277005
"30/08/2022, 04:30",1.03815496
"30/08/2022, 04:45",1.201104999
"30/08/2022, 05:00",1.597460032
"30/08/2022, 05:15",2.648030996
"30/08/2022, 05:30",3.006398916
"30/08/2022, 05:45",3.315058947
"30/08/2022, 06:00",3.315058947
"30/08/2022, 06:15",4.005433083
"30/08/2022, 06:30",4.005433083
"30/08/2022, 06:45",8.990130424
"30/08/2022, 07:00",4.879621983
"30/08/2022, 07:15",8.18710804
"30/08/2022, 07:30",8.053243637
"30/08/2022, 07:45",2.66476202
"30/08/2022, 08:00",6.589354038
"30/08/2022, 08:15",5.250310898
"30/08/2022, 08:30",2.594923019
"30/08/2022, 08:45",5.792596817
"30/08/2022, 09:00",5.020584106
"30/08/2022, 09:15",6.736689091
"30/08/2022, 09:30",-0.384968013
"30/08/2022, 09:45",-0.384968013
"30/08/2022, 10:00",4.380668163
"30/08/2022, 10:15",5.296713829
"30/08/2022, 10:30",5.296713829
"30/08/2022, 10:45",5.296713829
"30/08/2022, 11:00",5.631128788
"30/08/2022, 11:15",5.631128788
"30/08/2022, 11:30",4.460307121
"30/08/2022, 11:45",4.375360966
"30/08/2022, 12:00",5.743720055
"30/08/2022, 12:15",4.194786072
"30/08/2022, 12:30",4.194786072
"30/08/2022, 12:45",5.245960236
"30/08/2022, 13:00",3.974767923
"30/08/2022, 13:15",4.12366581
"30/08/2022, 13:30",0.985526025
"30/08/2022, 13:45",0.985526025
"30/08/2022, 14:00",4.432706833
"30/08/2022, 14:15",5.013019085
"30/08/2022, 14:30",5.013019085
"30/08/2022, 14:45",7.280911922
"30/08/2022, 15:00",0.678022027
"30/08/2022, 15:15",7.302499771
"30/08/2022, 15:30",3.008033037
"30/08/2022, 15:45",3.008033037
"30/08/2022, 16:00",7.257360935
"30/08/2022, 16:15",5.095840931
"30/08/2022, 16:30",6.061922073
"30/08/2022, 16:45",6.061922073
"30/08/2022, 17:00",6.565441132
"30/08/2022, 17:15",7.887539864
"30/08/2022, 17:30",8.167262077
"30/08/2022, 17:45",5.858304977
"30/08/2022, 18:00",2.78570199
"30/08/2022, 18:15",6.590644836
"30/08/2022, 18:30",7.391092777
"30/08/2022, 18:45",6.61340189
"30/08/2022, 19:00",2.716588974
"30/08/2022, 19:15",8.374282837
"30/08/2022, 19:30",5.641470909
"30/08/2022, 19:45",7.55749321
"30/08/2022, 20:00",8.589995384
"30/08/2022, 20:15",2.756074905
"30/08/2022, 20:30",6.14329195
"30/08/2022, 20:45",1.198858976
"30/08/2022, 21:00",2.379880905
"30/08/2022, 21:15",5.031863213
"30/08/2022, 21:30",5.815158844
"30/08/2022, 21:45",5.815158844
"30/08/2022, 22:00",6.81128788
"30/08/2022, 22:15",1.34545505
"30/08/2022, 22:30",7.466765881
"30/08/2022, 22:45",3.469819069
"30/08/2022, 23:00",6.864936829
"30/08/2022, 23:15",8.863694191
"30/08/2022, 23:30",8.464515686
"30/08/2022, 23:45",2.03986001
"31/08/2022, 00:00",6.105126858
"31/08/2022, 00:15",8.165367126
"31/08/2022, 00:30",1.067708969
"31/08/2022, 00:45",0.722205997
"31/08/2022, 01:00",0.468163997
"31/08/2022, 01:15",0.667852998
"31/08/2022, 01:30",1.04519701
"31/08/2022, 01:45",1.224202991
"31/08/2022, 02:00",1.095548987
"31/08/2022, 02:15",1.330232024
"31/08/2022, 02:30",1.105528951
"31/08/2022, 02:45",1.094318986
"31/08/2022, 03:00",1.062883973
"31/08/2022, 03:15",1.266198039
"31/08/2022, 03:30",1.156870008
"31/08/2022, 03:45",1.126561999
"31/08/2022, 04:00",0.875293016
"31/08/2022, 04:15",0.946870983
"31/08/2022, 04:30",0.247171
"31/08/2022, 04:45",1.310665011
"31/08/2022, 05:00",2.978704929
"31/08/2022, 05:15",2.269047022
"31/08/2022, 05:30",3.754488945
"31/08/2022, 05:45",3.155014038
"31/08/2022, 06:00",4.335187912
"31/08/2022, 06:15",6.094225883
"31/08/2022, 06:30",5.178308964
"31/08/2022, 06:45",4.387044907
"31/08/2022, 07:00",4.387044907
"31/08/2022, 07:15",4.623953819
"31/08/2022, 07:30",8.421334267
"31/08/2022, 07:45",6.06409502
"31/08/2022, 08:00",4.389658928
"31/08/2022, 08:15",6.843825817
"31/08/2022, 08:30",5.386688232
"31/08/2022, 08:45",7.583046913
"31/08/2022, 09:00",3.939256907
"31/08/2022, 09:15",6.082128048
"31/08/2022, 09:30",7.228645802
"31/08/2022, 09:45",6.74606514
"31/08/2022, 10:00",8.500562668
"31/08/2022, 10:15",5.333315849
"31/08/2022, 10:30",7.472742081
"31/08/2022, 10:45",4.774813175
"31/08/2022, 11:00",4.774813175
"31/08/2022, 11:15",6.685770988
"31/08/2022, 11:30",6.481811047
"31/08/2022, 11:45",6.481811047
"31/08/2022, 12:00",0.32516101
"31/08/2022, 12:15",7.74379921
"31/08/2022, 12:30",4.45646286
"31/08/2022, 12:45",4.343575001
"31/08/2022, 13:00",1.59860599
"31/08/2022, 13:15",5.274551868
"31/08/2022, 13:30",8.332718849
"31/08/2022, 13:45",6.066405773
"31/08/2022, 14:00",3.011821985
"31/08/2022, 14:15",4.970702171
"31/08/2022, 14:30",1.579583049
"31/08/2022, 14:45",7.459289074
"31/08/2022, 15:00",7.459289074
"31/08/2022, 15:15",5.109732151
"31/08/2022, 15:30",4.45181179
"31/08/2022, 15:45",5.070631027
"31/08/2022, 16:00",7.223001003
"31/08/2022, 16:15",4.193518162
"31/08/2022, 16:30",3.421132088
"31/08/2022, 16:45",8.568484306
"31/08/2022, 17:00",5.890798092
"31/08/2022, 17:15",5.606462002
"31/08/2022, 17:30",5.307272911
"31/08/2022, 17:45",6.86714077
"31/08/2022, 18:00",7.187372208
"31/08/2022, 18:15",5.098748207
"31/08/2022, 18:30",4.105516911
"31/08/2022, 18:45",6.339284897
"31/08/2022, 19:00",7.505971909
"31/08/2022, 19:15",7.505971909
"31/08/2022, 19:30",0.088992998
"31/08/2022, 19:45",4.653456211
"31/08/2022, 20:00",4.193602085
"31/08/2022, 20:15",6.338044167
"31/08/2022, 20:30",6.338044167
"31/08/2022, 20:45",4.786769867
"31/08/2022, 21:00",8.146673203
"31/08/2022, 21:15",1.953179955
"31/08/2022, 21:30",2.619349003
"31/08/2022, 21:45",4.269754887
"31/08/2022, 22:00",4.340445042
"31/08/2022, 22:15",3.140295982
"31/08/2022, 22:30",8.764444351
"31/08/2022, 22:45",8.764444351
"31/08/2022, 23:00",5.258428097
"31/08/2022, 23:15",1.333896995
"31/08/2022, 23:30",1.333896995
"31/08/2022, 23:45",1.430961967
"01/09/2022, 00:00",-0.030751999
"01/09/2022, 00:15",1.20589304
"01/09/2022, 00:30",1.050760984
"01/09/2022, 00:45",1.421854019
"01/09/2022, 01:00",1.331835032
"01/09/2022, 01:15",1.045529962
"01/09/2022, 01:30",1.187636018
"01/09/2022, 01:45",1.149080992
"01/09/2022, 02:00",0.922977984
"01/09/2022, 02:15",1.174419045
"01/09/2022, 02:30",0.935374022
"01/09/2022, 02:45",0.852029979
"01/09/2022, 03:00",1.277444959
"01/09/2022, 03:15",1.590790033
"01/09/2022, 03:30",1.106369972
"01/09/2022, 03:45",1.637364984
"01/09/2022, 04:00",1.080386043
"01/09/2022, 04:15",1.05526495
"01/09/2022, 04:30",1.058925986
"01/09/2022, 04:45",1.408548951
"01/09/2022, 05:00",1.576944947
"01/09/2022, 05:15",1.847915053
"01/09/2022, 05:30",3.000114918
"01/09/2022, 05:45",4.975944996
"01/09/2022, 06:00",4.065939903
"01/09/2022, 06:15",8.439339638
"01/09/2022, 06:30",2.666105986
"01/09/2022, 06:45",5.05256319
"01/09/2022, 07:00",4.377873898
"01/09/2022, 07:15",5.520577908
"01/09/2022, 07:30",5.926926136
"01/09/2022, 07:45",4.323503017
"01/09/2022, 08:00",5.785970211
"01/09/2022, 08:15",4.216354847
"01/09/2022, 08:30",4.4614048
"01/09/2022, 08:45",6.577898026
"01/09/2022, 09:00",3.574785948
"01/09/2022, 09:15",7.325666904
"01/09/2022, 09:30",4.636765957
"01/09/2022, 09:45",5.761137962
"01/09/2022, 10:00",0.309459001
"01/09/2022, 10:15",5.198371887
"01/09/2022, 10:30",3.318692923
"01/09/2022, 10:45",9.215798378
"01/09/2022, 11:00",7.480679989
"01/09/2022, 11:15",6.339006901
"01/09/2022, 11:30",4.610628128
"01/09/2022, 11:45",5.436481953
"01/09/2022, 12:00",1.613708973
"01/09/2022, 12:15",6.984927177
"01/09/2022, 12:30",4.290466785
"01/09/2022, 12:45",4.170907974
"01/09/2022, 13:00",3.025064945
"01/09/2022, 13:15",5.00027895
"01/09/2022, 13:30",5.673093796
"01/09/2022, 13:45",5.673093796
"01/09/2022, 14:00",5.898217201
"01/09/2022, 14:15",7.661444187
"01/09/2022, 14:30",6.789064884
"01/09/2022, 14:45",5.494026184
"01/09/2022, 15:00",1.189458966
"01/09/2022, 15:15",8.472720146
"01/09/2022, 15:30",1.897447944
"01/09/2022, 15:45",6.554060936
"01/09/2022, 16:00",4.539864063
"01/09/2022, 16:15",4.736713886
"01/09/2022, 16:30",2.86599803
"01/09/2022, 16:45",6.139596939
"01/09/2022, 17:00",2.765861988
"01/09/2022, 17:15",2.765861988
"01/09/2022, 17:30",4.087790966
"01/09/2022, 17:45",6.127484798
"01/09/2022, 18:00",5.126152992
"01/09/2022, 18:15",5.126152992
"01/09/2022, 18:30",2.516767979
"01/09/2022, 18:45",5.250620842
"01/09/2022, 19:00",5.250620842
"01/09/2022, 19:15",5.620141029
"01/09/2022, 19:30",6.844583988
"01/09/2022, 19:45",0.811227024
"01/09/2022, 20:00",6.812403202
"01/09/2022, 20:15",8.096382141
"01/09/2022, 20:30",3.394635916
"01/09/2022, 20:45",5.542485237
"01/09/2022, 21:00",5.468915939
"01/09/2022, 21:15",4.631134987
"01/09/2022, 21:30",6.418685913
"01/09/2022, 21:45",6.061017036
"01/09/2022, 22:00",6.400338173
"01/09/2022, 22:15",2.396787882
"01/09/2022, 22:30",4.812107086
"01/09/2022, 22:45",2.855345011
"01/09/2022, 23:00",3.29836607
"01/09/2022, 23:15",2.180421114
"01/09/2022, 23:30",3.025490046
"01/09/2022, 23:45",2.281441927
"02/09/2022, 00:00",3.216131926
"02/09/2022, 00:15",1.417271018
"02/09/2022, 00:30",1.494212031
"02/09/2022, 00:45",1.253517985
"02/09/2022, 01:00",1.509220004
"02/09/2022, 01:15",1.196382999
"02/09/2022, 01:30",1.126139998
"02/09/2022, 01:45",1.212285042
"02/09/2022, 02:00",1.511132956
"02/09/2022, 02:15",1.444087029
"02/09/2022, 02:30",1.52986002
"02/09/2022, 02:45",1.192667007
"02/09/2022, 03:00",1.521720052
"02/09/2022, 03:15",1.688102007
"02/09/2022, 03:30",1.458546996
"02/09/2022, 03:45",1.449941039
"02/09/2022, 04:00",1.404145002
"02/09/2022, 04:15",1.423549056
"02/09/2022, 04:30",1.362472057
"02/09/2022, 04:45",1.81399703
"02/09/2022, 05:00",2.336199999
"02/09/2022, 05:15",2.504288912
"02/09/2022, 05:30",2.952421904
"02/09/2022, 05:45",0.818849981
"02/09/2022, 06:00",-0.71122998
"02/09/2022, 06:15",7.65796423
"02/09/2022, 06:30",-0.420841992
"02/09/2022, 06:45",3.825217009
"02/09/2022, 07:00",3.852391005
"02/09/2022, 07:15",8.888220787
"02/09/2022, 07:30",1.802912951
"02/09/2022, 07:45",6.419631958
"02/09/2022, 08:00",6.753520012
"02/09/2022, 08:15",0.447319001
"02/09/2022, 08:30",3.503859997
"02/09/2022, 08:45",4.925205231
"02/09/2022, 09:00",3.095361948
"02/09/2022, 09:15",4.568861008
"02/09/2022, 09:30",2.353019953
"02/09/2022, 09:45",9.114611626
"02/09/2022, 10:00",6.009471893
"02/09/2022, 10:15",4.624711037
"02/09/2022, 10:30",6.211541176
"02/09/2022, 10:45",0.524488986
"02/09/2022, 11:00",3.598992109
"02/09/2022, 11:15",4.780302048
"02/09/2022, 11:30",6.404117107
"02/09/2022, 11:45",3.569480896
"02/09/2022, 12:00",7.243482113
"02/09/2022, 12:15",7.513672829
"02/09/2022, 12:30",7.000235081
"02/09/2022, 12:45",2.077966928
"02/09/2022, 13:00",2.077966928
"02/09/2022, 13:15",4.748074055
"02/09/2022, 13:30",3.935719967
"02/09/2022, 13:45",2.541733027
"02/09/2022, 14:00",5.205761909
"02/09/2022, 14:15",-2.65469408
"02/09/2022, 14:30",3.746392965
"02/09/2022, 14:45",2.440623045
"02/09/2022, 15:00",7.982730865
"02/09/2022, 15:15",2.187865973
"02/09/2022, 15:30",7.6598382
"02/09/2022, 15:45",3.767265081
"02/09/2022, 16:00",6.964756966
"02/09/2022, 16:15",4.321190834
"02/09/2022, 16:30",7.676637173
"02/09/2022, 16:45",5.223474979
"02/09/2022, 17:00",4.394258976
"02/09/2022, 17:15",5.315497875
"02/09/2022, 17:30",9.243186951
"02/09/2022, 17:45",4.80540514
"02/09/2022, 18:00",6.757368088
"02/09/2022, 18:15",3.296614885
"02/09/2022, 18:30",7.841817856
"02/09/2022, 18:45",8.164067268
"02/09/2022, 19:00",8.164067268
"02/09/2022, 19:15",3.513011932
"02/09/2022, 19:30",3.903986931
"02/09/2022, 19:45",3.903986931
"02/09/2022, 20:00",7.687458038
"02/09/2022, 20:15",4.299012184
"02/09/2022, 20:30",4.304090023
"02/09/2022, 20:45",7.114408016
"02/09/2022, 21:00",3.759453058
"02/09/2022, 21:15",1.582080007
"02/09/2022, 21:30",5.017065048
"02/09/2022, 21:45",3.671046972
"02/09/2022, 22:00",4.165668964
"02/09/2022, 22:15",2.002664089
"02/09/2022, 22:30",2.573971987
"02/09/2022, 22:45",7.099263191
"02/09/2022, 23:00",0.400577992
"02/09/2022, 23:15",3.040364027
"02/09/2022, 23:30",3.394762993
"02/09/2022, 23:45",1.898017049
"03/09/2022, 00:00",2.868730068
"03/09/2022, 00:15",1.27500999
"03/09/2022, 00:30",1.010869026
"03/09/2022, 00:45",0.879823029
"03/09/2022, 01:00",1.153556943
"03/09/2022, 01:15",1.02877903
"03/09/2022, 01:30",1.227131963
"03/09/2022, 01:45",1.218621969
"03/09/2022, 02:00",1.199249029
"03/09/2022, 02:15",1.259253979
"03/09/2022, 02:30",1.477522016
"03/09/2022, 02:45",1.434388995
"03/09/2022, 03:00",1.446423054
"03/09/2022, 03:15",1.556082964
"03/09/2022, 03:30",2.086882114
"03/09/2022, 03:45",1.808776975
"03/09/2022, 04:00",1.804497957
"03/09/2022, 04:15",1.762280941
"03/09/2022, 04:30",1.804537058
"03/09/2022, 04:45",2.663970947
"03/09/2022, 05:00",4.980480194
"03/09/2022, 05:15",1.667543054
"03/09/2022, 05:30",2.427604914
"03/09/2022, 05:45",1.427299023
"03/09/2022, 06:00",2.49326396
"03/09/2022, 06:15",4.302278042
"03/09/2022, 06:30",4.857944012
"03/09/2022, 06:45",4.008430004
"03/09/2022, 07:00",3.909878969
"03/09/2022, 07:15",2.765579939
"03/09/2022, 07:30",2.765579939
"03/09/2022, 07:45",3.722290993
"03/09/2022, 08:00",3.477690935
"03/09/2022, 08:15",8.294103622
"03/09/2022, 08:30",8.294103622
"03/09/2022, 08:45",3.992024899
"03/09/2022, 09:00",3.992024899
"03/09/2022, 09:15",4.796686172
"03/09/2022, 09:30",4.796686172
"03/09/2022, 09:45",6.999670982
"03/09/2022, 10:00",0.208348006
"03/09/2022, 10:15",3.29189992
"03/09/2022, 10:30",3.29189992
"03/09/2022, 10:45",4.001712799
"03/09/2022, 11:00",0.991652012
"03/09/2022, 11:15",1.802145004
"03/09/2022, 11:30",6.890892982
"03/09/2022, 11:45",3.213411093
"03/09/2022, 12:00",4.708571911
"03/09/2022, 12:15",5.152196884
"03/09/2022, 12:30",5.548247814
"03/09/2022, 12:45",5.243885994
"03/09/2022, 13:00",2.433377028
"03/09/2022, 13:15",2.433377028
"03/09/2022, 13:30",2.433377028
"03/09/2022, 13:45",3.395653963
"03/09/2022, 14:00",3.395653963
"03/09/2022, 14:15",0.852903008
"03/09/2022, 14:30",9.120108604
"03/09/2022, 14:45",1.620689988
"03/09/2022, 15:00",4.156474113
"03/09/2022, 15:15",0.402622014
"03/09/2022, 15:30",4.959829807
"03/09/2022, 15:45",3.937933922
"03/09/2022, 16:00",0.677670002
"03/09/2022, 16:15",3.272950888
"03/09/2022, 16:30",5.28977108
"03/09/2022, 16:45",-0.40189001
"03/09/2022, 17:00",4.269926071
"03/09/2022, 17:15",3.467135906
"03/09/2022, 17:30",3.467135906
"03/09/2022, 17:45",4.76925993
"03/09/2022, 18:00",6.45634985
"03/09/2022, 18:15",8.142622948
"03/09/2022, 18:30",5.083735943
"03/09/2022, 18:45",3.650829077
"03/09/2022, 19:00",3.000403881
"03/09/2022, 19:15",3.994010925
"03/09/2022, 19:30",3.676898003
"03/09/2022, 19:45",1.786180973
"03/09/2022, 20:00",0.103859
"03/09/2022, 20:15",7.123372078
"03/09/2022, 20:30",1.753944039
"03/09/2022, 20:45",0.863240004
"03/09/2022, 21:00",3.334028959
"03/09/2022, 21:15",0.62044698
"03/09/2022, 21:30",3.423722029
"03/09/2022, 21:45",1.481788993
"03/09/2022, 22:00",4.645674229
"03/09/2022, 22:15",0.822663009
"03/09/2022, 22:30",2.047744036
"03/09/2022, 22:45",2.323343992
"03/09/2022, 23:00",-2.178236008
"03/09/2022, 23:15",-0.430027992
"03/09/2022, 23:30",2.979609013
"03/09/2022, 23:45",-0.702278018
"04/09/2022, 00:00",3.519427061
"04/09/2022, 00:15",1.330906034
"04/09/2022, 00:30",1.211555004
"04/09/2022, 00:45",0.997686028
"04/09/2022, 01:00",0.921467006
"04/09/2022, 01:15",1.341920972
"04/09/2022, 01:30",1.36838603
"04/09/2022, 01:45",1.383615971
"04/09/2022, 02:00",1.544754028
"04/09/2022, 02:15",1.261608005
"04/09/2022, 02:30",1.024368048
"04/09/2022, 02:45",1.569471002
"04/09/2022, 03:00",1.392585993
"04/09/2022, 03:15",1.222481012
"04/09/2022, 03:30",1.220602989
"04/09/2022, 03:45",0.562635005
"04/09/2022, 04:00",1.46558404
"04/09/2022, 04:15",1.246597052
"04/09/2022, 04:30",1.06794095
"04/09/2022, 04:45",1.514598966
"04/09/2022, 05:00",4.646669865
"04/09/2022, 05:15",-0.045476001
"04/09/2022, 05:30",5.367327213
"04/09/2022, 05:45",1.357295036
"04/09/2022, 06:00",2.612885952
"04/09/2022, 06:15",-1.191195965
"04/09/2022, 06:30",5.738192081
"04/09/2022, 06:45",3.648005009
"04/09/2022, 07:00",2.329267025
"04/09/2022, 07:15",1.124326944
"04/09/2022, 07:30",1.737589955
"04/09/2022, 07:45",5.543522835
"04/09/2022, 08:00",4.524559975
"04/09/2022, 08:15",1.048588991
"04/09/2022, 08:30",-0.026319999
"04/09/2022, 08:45",2.968929052
"04/09/2022, 09:00",3.497052908
"04/09/2022, 09:15",3.200176954
"04/09/2022, 09:30",4.167736053
"04/09/2022, 09:45",2.821491003
"04/09/2022, 10:00",3.77376008
"04/09/2022, 10:15",1.466794014
"04/09/2022, 10:30",2.504554033
"04/09/2022, 10:45",3.199811935
"04/09/2022, 11:00",3.336301088
"04/09/2022, 11:15",4.468503952
"04/09/2022, 11:30",0.41870901
"04/09/2022, 11:45",2.854016066
"04/09/2022, 12:00",0.016623
"04/09/2022, 12:15",1.836127043
"04/09/2022, 12:30",2.897576094
"04/09/2022, 12:45",2.602123976
"04/09/2022, 13:00",2.201558113
"04/09/2022, 13:15",2.770317078
"04/09/2022, 13:30",1.768543005
"04/09/2022, 13:45",0.175347999
"04/09/2022, 14:00",1.320225
"04/09/2022, 14:15",1.31378901
"04/09/2022, 14:30",4.016907215
"04/09/2022, 14:45",5.345348835
"04/09/2022, 15:00",3.052990913
"04/09/2022, 15:15",4.310387135
"04/09/2022, 15:30",4.493769169
"04/09/2022, 15:45",3.314950943
"04/09/2022, 16:00",4.115736008
"04/09/2022, 16:15",2.9007411
"04/09/2022, 16:30",-0.084426999
"04/09/2022, 16:45",1.303459048
"04/09/2022, 17:00",2.09147501
"04/09/2022, 17:15",1.66298604
"04/09/2022, 17:30",-1.275557995
"04/09/2022, 17:45",2.596277952
"04/09/2022, 18:00",0.281964988
"04/09/2022, 18:15",5.80945015
"04/09/2022, 18:30",7.038049221
"04/09/2022, 18:45",3.030200958
"04/09/2022, 19:00",0.806137025
"04/09/2022, 19:15",4.185965061
"04/09/2022, 19:30",-0.597994983
"04/09/2022, 19:45",4.430465221
"04/09/2022, 20:00",4.31010294
"04/09/2022, 20:15",7.385940075
"04/09/2022, 20:30",3.869008064
"04/09/2022, 20:45",-0.210406005
"04/09/2022, 21:00",0.221701995
"04/09/2022, 21:15",5.865355968
"04/09/2022, 21:30",2.024307013
"04/09/2022, 21:45",2.98687911
"04/09/2022, 22:00",3.283823013
"04/09/2022, 22:15",2.887926102
"04/09/2022, 22:30",4.947552204
