Time,actual,predicted,error,0-11,Nov-21,21-31,31-41,41-51,51 and more
"14/03/2023, 21:15",2.271321058,2.89523651,27.46927607,0,0,1,0,0,0
"14/03/2023, 21:30",3.674539089,1.979082972,46.1406472,0,0,0,0,1,0
"14/03/2023, 21:45",4.371920109,3.995047092,8.620308863,1,0,0,0,0,0
"14/03/2023, 22:00",3.012861967,2.471964496,17.95294563,0,1,0,0,0,0
"14/03/2023, 22:15",3.496524096,2.824841398,19.21001199,0,1,0,0,0,0
"14/03/2023, 22:30",2.136287928,3.473735779,62.60616061,0,0,0,0,0,1
"14/03/2023, 22:45",1.681988001,5.015323582,198.1783211,0,0,0,0,0,1
"14/03/2023, 23:00",1.850383997,2.984980702,61.31682436,0,0,0,0,0,1
"14/03/2023, 23:15",2.412339926,4.739903629,96.48572648,0,0,0,0,0,1
"14/03/2023, 23:30",0.089528002,3.197689426,3471.719858,0,0,0,0,0,1
"14/03/2023, 23:45",2.528536081,2.542903703,0.568219001,1,0,0,0,0,0
"15/03/2023, 00:00",1.962564945,2.371858774,20.85504636,0,1,0,0,0,0
"15/03/2023, 00:15",0.949428976,1.808718228,90.50590133,0,0,0,0,0,1
"15/03/2023, 00:30",1.737655997,1.462259561,15.84873167,0,1,0,0,0,0
"15/03/2023, 00:45",1.347965002,1.182167487,12.29983828,0,1,0,0,0,0
"15/03/2023, 01:00",1.50852704,2.018430344,33.801403,0,0,0,1,0,0
"15/03/2023, 01:15",1.519201994,0.935842719,38.39905932,0,0,0,1,0,0
"15/03/2023, 01:30",3.595695019,0.837665295,76.70366118,0,0,0,0,0,1
"15/03/2023, 01:45",1.484894037,0.644184895,56.61745021,0,0,0,0,0,1
"15/03/2023, 02:00",0.119168997,1.452491898,1118.850485,0,0,0,0,0,1
"15/03/2023, 02:15",1.407570958,0.700356353,50.24362011,0,0,0,0,1,0
"15/03/2023, 02:30",1.351112008,0.875523458,35.19978706,0,0,0,1,0,0
"15/03/2023, 02:45",-0.026048001,1.329137323,-5202.646163,0,0,0,1,0,0
"15/03/2023, 03:00",1.228320956,0.89449205,27.17766107,0,0,1,0,0,0
"15/03/2023, 03:15",1.210839987,1.142239359,5.66554038,1,0,0,0,0,0
"15/03/2023, 03:30",4.533353806,0.852792199,81.18849233,0,0,0,0,0,1
"15/03/2023, 03:45",1.232614994,0.806948694,34.53359742,0,0,0,1,0,0
"15/03/2023, 04:00",1.279363036,0.956763488,25.21563771,0,0,1,0,0,0
"15/03/2023, 04:15",1.026615024,0.979040992,4.634067361,1,0,0,0,0,0
"15/03/2023, 04:30",1.105630994,1.030347307,6.809115085,1,0,0,0,0,0
"15/03/2023, 04:45",1.440024972,1.171800644,18.62636647,0,1,0,0,0,0
"15/03/2023, 05:00",1.509487987,1.229945212,18.51904601,0,1,0,0,0,0
"15/03/2023, 05:15",1.717604995,1.881231417,9.526429116,1,0,0,0,0,0
"15/03/2023, 05:30",2.334250927,2.85883774,22.47345422,0,0,1,0,0,0
"15/03/2023, 05:45",3.665657043,1.835070956,49.93882586,0,0,0,0,1,0
"15/03/2023, 06:00",4.075372219,2.892970996,29.01333079,0,0,1,0,0,0
"15/03/2023, 06:15",3.76691103,3.202057284,14.99514433,0,1,0,0,0,0
"15/03/2023, 06:30",3.70006299,1.507415918,59.25972283,0,0,0,0,0,1
"15/03/2023, 06:45",1.658447981,3.601981104,117.1898754,0,0,0,0,0,1
"15/03/2023, 07:00",7.846498013,1.630646789,79.21815839,0,0,0,0,0,1
"15/03/2023, 07:15",2.061391115,2.35783083,14.38056625,0,1,0,0,0,0
"15/03/2023, 07:30",2.061391115,2.309601665,12.04092458,0,1,0,0,0,0
"15/03/2023, 07:45",5.850840092,1.437441212,75.43188346,0,0,0,0,0,1
"15/03/2023, 08:00",4.924668789,3.044735724,38.17379697,0,0,0,1,0,0
"15/03/2023, 08:15",4.832913876,3.373035681,30.20699793,0,0,1,0,0,0
"15/03/2023, 08:30",-0.817436993,4.102475035,-601.8704891,0,0,1,0,0,0
"15/03/2023, 08:45",3.8536551,4.279725087,11.05625635,0,1,0,0,0,0
"15/03/2023, 09:00",4.860980034,4.472469831,7.992425411,1,0,0,0,0,0
"15/03/2023, 09:15",8.62245369,3.644682336,57.73033446,0,0,0,0,0,1
"15/03/2023, 09:30",4.512432098,4.44929772,1.399120843,1,0,0,0,0,0
"15/03/2023, 09:45",4.577624798,4.104991972,10.32484851,1,0,0,0,0,0
"15/03/2023, 10:00",7.93174696,3.352442789,57.73386612,0,0,0,0,0,1
"15/03/2023, 10:15",2.151520014,3.686715525,71.35399631,0,0,0,0,0,1
"15/03/2023, 10:30",4.143005848,3.120817578,24.67262436,0,0,1,0,0,0
"15/03/2023, 10:45",2.172451019,2.194753152,1.026588542,1,0,0,0,0,0
"15/03/2023, 11:00",3.312340021,2.660172206,19.68903587,0,1,0,0,0,0
"15/03/2023, 11:15",3.506318092,4.381650055,24.96441964,0,0,1,0,0,0
"15/03/2023, 11:30",2.025538921,4.314967406,113.0281162,0,0,0,0,0,1
"15/03/2023, 11:45",2.741584063,2.715607846,0.947489351,1,0,0,0,0,0
"15/03/2023, 12:00",8.37722683,3.666927844,56.22742563,0,0,0,0,0,1
"15/03/2023, 12:15",7.51709795,3.53004384,53.0398052,0,0,0,0,0,1
"15/03/2023, 12:30",7.303434849,3.936990988,46.09398085,0,0,0,0,1,0
"15/03/2023, 12:45",7.46750021,3.600324011,51.78675715,0,0,0,0,0,1
"15/03/2023, 13:00",9.023446083,2.876689172,68.11983864,0,0,0,0,0,1
"15/03/2023, 13:15",8.064320564,3.663063467,54.5769115,0,0,0,0,0,1
"15/03/2023, 13:30",5.298351765,2.761891288,47.87263266,0,0,0,0,1,0
"15/03/2023, 13:45",0.189412996,3.311969654,1648.544041,0,0,0,0,0,1
"15/03/2023, 14:00",4.616621017,4.682214379,1.420808903,1,0,0,0,0,0
"15/03/2023, 14:15",4.616621017,3.984743094,13.68702175,0,1,0,0,0,0
"15/03/2023, 14:30",4.616621017,4.22742992,8.430215419,1,0,0,0,0,0
"15/03/2023, 14:45",4.362957954,3.065791875,29.73134494,0,0,1,0,0,0
"15/03/2023, 15:00",4.157628059,2.470350099,40.58270573,0,0,0,1,0,0
"15/03/2023, 15:15",3.240504026,4.303154123,32.79274114,0,0,0,1,0,0
"15/03/2023, 15:30",4.563354969,4.409303713,3.375833293,1,0,0,0,0,0
"15/03/2023, 15:45",5.186335087,4.419830781,14.77930548,0,1,0,0,0,0
"15/03/2023, 16:00",4.925180912,3.540668279,28.11089903,0,0,1,0,0,0
"15/03/2023, 16:15",1.763463974,5.802063668,229.0151516,0,0,0,0,0,1
"15/03/2023, 16:30",7.386341095,5.33460204,27.77747505,0,0,1,0,0,0
"15/03/2023, 16:45",4.282413006,2.985815868,30.27725575,0,0,1,0,0,0
"15/03/2023, 17:00",7.269712925,5.16498009,28.95207633,0,0,1,0,0,0
"15/03/2023, 17:15",8.271284103,4.338547754,47.54686576,0,0,0,0,1,0
"15/03/2023, 17:30",4.264942169,5.455695939,27.919576,0,0,1,0,0,0
"15/03/2023, 17:45",2.624053955,6.166789901,135.0100267,0,0,0,0,0,1
"15/03/2023, 18:00",3.676902056,4.122451901,12.11753369,0,1,0,0,0,0
"15/03/2023, 18:15",5.720903873,3.478331351,39.19961901,0,0,0,1,0,0
"15/03/2023, 18:30",3.902242899,3.799212951,2.640275122,1,0,0,0,0,0
"15/03/2023, 18:45",4.559274197,5.156719601,13.10395862,0,1,0,0,0,0
"15/03/2023, 19:00",5.754633904,5.056773269,12.12693364,0,1,0,0,0,0
"15/03/2023, 19:15",8.744367599,2.772277522,68.29642063,0,0,0,0,0,1
"15/03/2023, 19:30",6.129082203,3.091950643,49.55279533,0,0,0,0,1,0
"15/03/2023, 19:45",2.596780062,4.265691095,64.2684784,0,0,0,0,0,1
"15/03/2023, 20:00",1.125383019,3.584878087,218.5473769,0,0,0,0,0,1
"15/03/2023, 20:15",2.76819396,2.660447896,3.892287389,1,0,0,0,0,0
"15/03/2023, 20:30",3.793427944,4.045433632,6.643217988,1,0,0,0,0,0
"15/03/2023, 20:45",4.240868092,3.748768079,11.60375664,0,1,0,0,0,0
"15/03/2023, 21:00",0.715379,5.002889419,599.3341178,0,0,0,0,0,1
"15/03/2023, 21:15",0.480293989,3.508621514,630.5153914,0,0,0,0,0,1
"15/03/2023, 21:30",1.148324013,2.301160365,100.39295,0,0,0,0,0,1
"15/03/2023, 21:45",6.488166809,3.825019249,41.0462252,0,0,0,0,1,0
"15/03/2023, 22:00",2.831679106,3.8404921,35.62596452,0,0,0,1,0,0
"15/03/2023, 22:15",2.108516932,3.824471521,81.38206355,0,0,0,0,0,1
"15/03/2023, 22:30",7.674307823,2.180684425,71.58461095,0,0,0,0,0,1
"15/03/2023, 22:45",3.670551062,3.063268578,16.5447224,0,1,0,0,0,0
"15/03/2023, 23:00",4.626406193,3.512018502,24.08754538,0,0,1,0,0,0
"15/03/2023, 23:15",1.179383993,3.080672175,161.2102753,0,0,0,0,0,1
"15/03/2023, 23:30",2.73498702,1.770874877,35.25106831,0,0,0,1,0,0
"15/03/2023, 23:45",3.024806023,2.38749609,21.06944804,0,0,1,0,0,0
"16/03/2023, 00:00",3.650322914,2.261718738,38.04058459,0,0,0,1,0,0
"16/03/2023, 00:15",2.105021954,2.717862517,29.11326229,0,0,1,0,0,0
"16/03/2023, 00:30",1.945737958,1.030112019,47.05802933,0,0,0,0,1,0
"16/03/2023, 00:45",1.855237007,1.14915005,38.05912423,0,0,0,1,0,0
"16/03/2023, 01:00",1.790480971,2.043818597,14.14913816,0,1,0,0,0,0
"16/03/2023, 01:15",1.757550001,1.228519241,30.10046713,0,0,1,0,0,0
"16/03/2023, 01:30",1.656718016,1.713667483,3.437487007,1,0,0,0,0,0
"16/03/2023, 01:45",4.84736681,1.0184157,78.99033145,0,0,0,0,0,1
"16/03/2023, 02:00",0.501936018,1.484154237,195.6859407,0,0,0,0,0,1
"16/03/2023, 02:15",1.550191045,1.035375687,33.20980082,0,0,0,1,0,0
"16/03/2023, 02:30",1.697656035,1.152340803,32.12165605,0,0,0,1,0,0
"16/03/2023, 02:45",1.613687992,1.211487947,24.92427573,0,0,1,0,0,0
"16/03/2023, 03:00",1.533174992,1.1385394,25.73976189,0,0,1,0,0,0
"16/03/2023, 03:15",1.579640031,1.188974392,24.73130787,0,0,1,0,0,0
"16/03/2023, 03:30",1.416074991,1.719776163,21.44668704,0,0,1,0,0,0
"16/03/2023, 03:45",1.75463903,1.091168201,37.81238291,0,0,0,1,0,0
"16/03/2023, 04:00",1.806864977,1.048290604,41.98290312,0,0,0,0,1,0
"16/03/2023, 04:15",1.55459702,1.613680184,3.800545314,1,0,0,0,0,0
"16/03/2023, 04:30",1.608132005,1.217037702,24.31978855,0,0,1,0,0,0
"16/03/2023, 04:45",0.777316988,1.468279231,88.89066537,0,0,0,0,0,1
"16/03/2023, 05:00",1.537865043,1.403295685,8.750400967,1,0,0,0,0,0
"16/03/2023, 05:15",1.873816967,1.961014495,4.653470936,1,0,0,0,0,0
"16/03/2023, 05:30",2.542676926,3.300888762,29.81943274,0,0,1,0,0,0
"16/03/2023, 05:45",4.94558382,3.003875175,39.26146469,0,0,0,1,0,0
"16/03/2023, 06:00",2.642035007,3.315428671,25.48768894,0,0,1,0,0,0
"16/03/2023, 06:15",2.134300947,2.223516673,4.180091192,1,0,0,0,0,0
"16/03/2023, 06:30",1.450700998,3.264077625,125.0000261,0,0,0,0,0,1
"16/03/2023, 06:45",2.635945082,2.797992337,6.14759602,1,0,0,0,0,0
"16/03/2023, 07:00",1.770691991,2.983949423,68.51882982,0,0,0,0,0,1
"16/03/2023, 07:15",4.225119114,3.857514045,8.700466414,1,0,0,0,0,0
"16/03/2023, 07:30",3.359297991,3.347684562,0.345709992,1,0,0,0,0,0
"16/03/2023, 07:45",1.771072984,3.009637696,69.93301365,0,0,0,0,0,1
"16/03/2023, 08:00",5.028487206,4.53949146,9.724510102,1,0,0,0,0,0
"16/03/2023, 08:15",2.893578053,5.220854175,80.42900795,0,0,0,0,0,1
"16/03/2023, 08:30",4.136641026,3.904141235,5.620497145,1,0,0,0,0,0
"16/03/2023, 08:45",0.90278101,4.011859178,344.3889641,0,0,0,0,0,1
"16/03/2023, 09:00",1.948068976,5.05444262,159.4591199,0,0,0,0,0,1
"16/03/2023, 09:15",6.568005085,5.805755902,11.60549015,0,1,0,0,0,0
"16/03/2023, 09:30",6.568005085,3.785440211,42.36544945,0,0,0,0,1,0
"16/03/2023, 09:45",4.203226089,5.333054674,26.88003359,0,0,1,0,0,0
"16/03/2023, 10:00",0.581238985,4.821334469,729.4926173,0,0,0,0,0,1
"16/03/2023, 10:15",4.096645832,3.59423573,12.26393793,0,1,0,0,0,0
"16/03/2023, 10:30",5.373324871,3.58217144,33.33417342,0,0,0,1,0,0
"16/03/2023, 10:45",6.011678219,2.951599884,50.90223102,0,0,0,0,1,0
"16/03/2023, 11:00",6.115003109,3.084988838,49.55049436,0,0,0,0,1,0
"16/03/2023, 11:15",1.262295008,4.274381161,238.6198261,0,0,0,0,0,1
"16/03/2023, 11:30",3.692599058,4.379738077,18.60854666,0,1,0,0,0,0
"16/03/2023, 11:45",9.297814369,2.930914953,68.47737719,0,0,0,0,0,1
"16/03/2023, 12:00",2.632452011,4.749505174,80.42133929,0,0,0,0,0,1
"16/03/2023, 12:15",4.86238718,6.070719695,24.8506026,0,0,1,0,0,0
"16/03/2023, 12:30",4.544229984,6.020106375,32.4780303,0,0,0,1,0,0
"16/03/2023, 12:45",3.416882992,5.969343329,74.70142649,0,0,0,0,0,1
"16/03/2023, 13:00",7.128567219,5.998319757,15.85518418,0,1,0,0,0,0
"16/03/2023, 13:15",1.682253957,5.364462429,218.8854101,0,0,0,0,0,1
"16/03/2023, 13:30",4.508172989,4.284163344,4.968967374,1,0,0,0,0,0
"16/03/2023, 13:45",1.785025001,3.297051251,84.70616653,0,0,0,0,0,1
"16/03/2023, 14:00",2.61700511,4.145764571,58.4163728,0,0,0,0,0,1
"16/03/2023, 14:15",6.877492905,4.939532721,28.17829419,0,0,1,0,0,0
"16/03/2023, 14:30",4.820664883,4.517601597,6.286752826,1,0,0,0,0,0
"16/03/2023, 14:45",5.076204777,2.597926089,48.82148764,0,0,0,0,1,0
"16/03/2023, 15:00",4.361207008,3.661705625,16.03916947,0,1,0,0,0,0
"16/03/2023, 15:15",4.171209812,4.603806221,10.37100575,1,0,0,0,0,0
"16/03/2023, 15:30",1.516795993,5.23218993,244.9501419,0,0,0,0,0,1
"16/03/2023, 15:45",2.480123997,5.571779561,124.6572981,0,0,0,0,0,1
"16/03/2023, 16:00",3.14193511,4.478110412,42.52714505,0,0,0,0,1,0
"16/03/2023, 16:15",1.396919012,4.424853927,216.7580861,0,0,0,0,0,1
"16/03/2023, 16:30",2.314342022,4.836197317,108.9664048,0,0,0,0,0,1
"16/03/2023, 16:45",2.621274948,4.204459471,60.39749946,0,0,0,0,0,1
"16/03/2023, 17:00",2.137073994,5.667956877,165.2204319,0,0,0,0,0,1
"16/03/2023, 17:15",3.91485095,4.961726069,26.74112329,0,0,1,0,0,0
"16/03/2023, 17:30",1.57674098,5.804378319,268.1250372,0,0,0,0,0,1
"16/03/2023, 17:45",3.378102064,5.312362003,57.25877734,0,0,0,0,0,1
"16/03/2023, 18:00",1.244918942,5.151341677,313.7893242,0,0,0,0,0,1
"16/03/2023, 18:15",2.750804901,5.958158398,116.5969093,0,0,0,0,0,1
"16/03/2023, 18:30",7.304225922,4.334026241,40.66412666,0,0,0,1,0,0
"16/03/2023, 18:45",3.207164049,4.030834997,25.68222065,0,0,1,0,0,0
"16/03/2023, 19:00",-0.131466001,6.116492826,-4752.528243,0,0,1,0,0,0
"16/03/2023, 19:15",7.041267872,4.446484467,36.8510821,0,0,0,1,0,0
"16/03/2023, 19:30",7.041267872,4.595152685,34.7396979,0,0,0,1,0,0
"16/03/2023, 19:45",1.986099958,3.113884759,56.78388927,0,0,0,0,0,1
"16/03/2023, 20:00",0.304226011,2.284071934,650.7812782,0,0,0,0,0,1
"16/03/2023, 20:15",0.203116,2.931590235,1343.308373,0,0,0,0,0,1
"16/03/2023, 20:30",3.348953009,2.139836967,36.10430002,0,0,0,1,0,0
"16/03/2023, 20:45",2.473361969,3.640813327,47.2009909,0,0,0,0,1,0
"16/03/2023, 21:00",2.468219042,3.717249704,50.60453065,0,0,0,0,1,0
"16/03/2023, 21:15",3.936758995,2.186532319,44.45856804,0,0,0,0,1,0
"16/03/2023, 21:30",0.559769988,1.604014403,186.5488392,0,0,0,0,0,1
"16/03/2023, 21:45",3.145492077,3.374772485,7.289174566,1,0,0,0,0,0
"16/03/2023, 22:00",1.251467943,1.613578373,28.93485463,0,0,1,0,0,0
"16/03/2023, 22:15",1.375319004,3.130236519,127.6007609,0,0,0,0,0,1
"16/03/2023, 22:30",6.383995056,3.827179667,40.05039738,0,0,0,1,0,0
"16/03/2023, 22:45",2.757716894,3.224492228,16.92615131,0,1,0,0,0,0
"16/03/2023, 23:00",3.315139055,2.423783112,26.88743756,0,0,1,0,0,0
"16/03/2023, 23:15",0.039462,2.294494903,5714.441496,0,0,0,0,0,1
"16/03/2023, 23:30",7.161313057,1.007810795,85.92701105,0,0,0,0,0,1
"16/03/2023, 23:45",3.139276981,3.576984405,13.9429374,0,1,0,0,0,0
"17/03/2023, 00:00",2.670037031,3.387901962,26.8859541,0,0,1,0,0,0
"17/03/2023, 00:15",4.45782423,1.734162197,61.09846178,0,0,0,0,0,1
"17/03/2023, 00:30",1.326200008,1.570842862,18.44690489,0,1,0,0,0,0
"17/03/2023, 00:45",1.419744015,1.552696454,9.364536001,1,0,0,0,0,0
"17/03/2023, 01:00",1.163570046,1.962105095,68.62801696,0,0,0,0,0,1
"17/03/2023, 01:15",1.170693994,1.438621955,22.88625058,0,0,1,0,0,0
"17/03/2023, 01:30",1.197425008,1.690845818,41.2068235,0,0,0,0,1,0
"17/03/2023, 01:45",1.373854995,1.960448699,42.6969153,0,0,0,0,1,0
"17/03/2023, 02:00",1.474303961,2.157951158,46.37084451,0,0,0,0,1,0
"17/03/2023, 02:15",1.195780039,1.411232314,18.01771799,0,1,0,0,0,0
"17/03/2023, 02:30",1.266054988,1.425448452,12.58977417,0,1,0,0,0,0
"17/03/2023, 02:45",1.359516025,1.416431203,4.186429366,1,0,0,0,0,0
"17/03/2023, 03:00",1.32317102,1.374248082,3.860201117,1,0,0,0,0,0
"17/03/2023, 03:15",1.266863942,1.862910309,47.04896455,0,0,0,0,1,0
"17/03/2023, 03:30",1.158344984,1.814117982,56.61292678,0,0,0,0,0,1
"17/03/2023, 03:45",1.180574059,1.209343549,2.436906866,1,0,0,0,0,0
"17/03/2023, 04:00",1.430227995,1.464957953,2.428281199,1,0,0,0,0,0
"17/03/2023, 04:15",1.281384945,1.336894011,4.331958688,1,0,0,0,0,0
"17/03/2023, 04:30",1.250715017,1.344743314,7.517963415,1,0,0,0,0,0
"17/03/2023, 04:45",1.613013983,1.355755699,15.9489184,0,1,0,0,0,0
"17/03/2023, 05:00",1.920351982,1.690930379,11.94685166,0,1,0,0,0,0
"17/03/2023, 05:15",3.371550083,2.069536751,38.61764766,0,0,0,1,0,0
"17/03/2023, 05:30",1.804880023,3.345235562,85.34392977,0,0,0,0,0,1
"17/03/2023, 05:45",3.902240038,3.106541592,20.39081242,0,1,0,0,0,0
"17/03/2023, 06:00",0.674197018,2.336779213,246.6018316,0,0,0,0,0,1
"17/03/2023, 06:15",4.541595936,2.25932405,50.25264066,0,0,0,0,1,0
"17/03/2023, 06:30",-0.661517978,2.077438131,-414.0410692,0,0,0,0,1,0
"17/03/2023, 06:45",3.112211943,5.052267313,62.33686541,0,0,0,0,0,1
"17/03/2023, 07:00",4.25642395,2.64506135,37.8571923,0,0,0,1,0,0
"17/03/2023, 07:15",2.177963018,3.021506533,38.73084657,0,0,0,1,0,0
"17/03/2023, 07:30",1.082108974,1.787851054,65.21913194,0,0,0,0,0,1
"17/03/2023, 07:45",5.174733162,2.884121096,44.26531753,0,0,0,0,1,0
"17/03/2023, 08:00",3.636205912,4.298181022,18.20510515,0,1,0,0,0,0
"17/03/2023, 08:15",-2.881519079,3.939193094,-236.7054316,0,1,0,0,0,0
"17/03/2023, 08:30",4.693823814,2.874280134,38.76463524,0,0,0,1,0,0
"17/03/2023, 08:45",1.160390019,3.320138562,186.1226404,0,0,0,0,0,1
"17/03/2023, 09:00",6.861240864,3.983134907,41.94730973,0,0,0,0,1,0
"17/03/2023, 09:15",7.268564224,5.390603447,25.83675013,0,0,1,0,0,0
"17/03/2023, 09:30",6.959672928,4.025663414,42.1572902,0,0,0,0,1,0
"17/03/2023, 09:45",0.964859009,4.64071331,380.9732061,0,0,0,0,0,1
"17/03/2023, 10:00",1.185366988,3.633137751,206.498982,0,0,0,0,0,1
"17/03/2023, 10:15",0.73526299,3.414393991,364.3772416,0,0,0,0,0,1
"17/03/2023, 10:30",6.599991798,4.631316042,29.82845761,0,0,1,0,0,0
"17/03/2023, 10:45",2.802700996,4.586071706,63.63043052,0,0,0,0,0,1
"17/03/2023, 11:00",4.566204071,4.789027488,4.879839221,1,0,0,0,0,0
"17/03/2023, 11:15",4.525359154,4.286885452,5.26971879,1,0,0,0,0,0
"17/03/2023, 11:30",7.861512184,5.176386785,34.15532961,0,0,0,1,0,0
"17/03/2023, 11:45",2.902961016,5.547437197,91.09582135,0,0,0,0,0,1
"17/03/2023, 12:00",2.902961016,4.563033056,57.1854748,0,0,0,0,0,1
"17/03/2023, 12:15",7.037014008,5.289704239,24.83027271,0,0,1,0,0,0
"17/03/2023, 12:30",5.886820793,5.517538196,6.27303956,1,0,0,0,0,0
"17/03/2023, 12:45",3.468023062,4.645933402,33.9648935,0,0,0,1,0,0
"17/03/2023, 13:00",8.019332886,5.090250778,36.52525901,0,0,0,1,0,0
"17/03/2023, 13:15",-1.385494947,4.285314715,-409.298473,0,0,0,1,0,0
"17/03/2023, 13:30",1.555634975,4.836499405,210.9019457,0,0,0,0,0,1
"17/03/2023, 13:45",4.385179996,2.795831533,36.24363114,0,0,0,1,0,0
"17/03/2023, 14:00",2.115839005,3.459648728,63.51190805,0,0,0,0,0,1
"17/03/2023, 14:15",2.935086012,4.13719306,40.95645044,0,0,0,1,0,0
"17/03/2023, 14:30",3.838371038,4.756332898,23.91540189,0,0,1,0,0,0
"17/03/2023, 14:45",2.153815985,3.431761056,59.3339951,0,0,0,0,0,1
"17/03/2023, 15:00",3.25228405,2.55849632,21.33232273,0,0,1,0,0,0
"17/03/2023, 15:15",2.343796015,4.00321815,70.80062106,0,0,0,0,0,1
"17/03/2023, 15:30",3.439822912,4.834069109,40.53249928,0,0,0,1,0,0
"17/03/2023, 15:45",0.944958985,4.938987112,422.6668237,0,0,0,0,0,1
"17/03/2023, 16:00",1.774605989,3.560172367,100.6176238,0,0,0,0,0,1
"17/03/2023, 16:15",0.464022011,2.625105286,465.7286128,0,0,0,0,0,1
"17/03/2023, 16:30",3.539269924,4.422479421,24.95456735,0,0,1,0,0,0
"17/03/2023, 16:45",4.944581985,4.149877742,16.072223,0,1,0,0,0,0
"17/03/2023, 17:00",3.681637049,4.04080348,9.755617583,1,0,0,0,0,0
"17/03/2023, 17:15",-0.734219015,7.096752477,-1066.571599,1,0,0,0,0,0
"17/03/2023, 17:30",6.312561035,4.229259896,33.00247122,0,0,0,1,0,0
"17/03/2023, 17:45",1.74701798,3.923800862,124.5999129,0,0,0,0,0,1
"17/03/2023, 18:00",1.92495501,3.603133094,87.18011982,0,0,0,0,0,1
"17/03/2023, 18:15",3.332957983,3.976468968,19.30750368,0,1,0,0,0,0
"17/03/2023, 18:30",5.224167824,5.393786752,3.246812395,1,0,0,0,0,0
"17/03/2023, 18:45",1.006582975,4.427266502,339.8312521,0,0,0,0,0,1
"17/03/2023, 19:00",4.16639185,3.694945747,11.3154528,0,1,0,0,0,0
"17/03/2023, 19:15",3.066224098,4.279611364,39.57268703,0,0,0,1,0,0
"17/03/2023, 19:30",2.581712961,4.426028508,71.43766851,0,0,0,0,0,1
"17/03/2023, 19:45",3.019397974,3.47480796,15.08280755,0,1,0,0,0,0
"17/03/2023, 20:00",5.227221012,2.926112169,44.02164817,0,0,0,0,1,0
"17/03/2023, 20:15",3.401668072,2.041791308,39.97676244,0,0,0,1,0,0
"17/03/2023, 20:30",-0.507354021,4.149665225,-917.903289,0,0,0,1,0,0
"17/03/2023, 20:45",4.641468048,3.108558565,33.02639309,0,0,0,1,0,0
"17/03/2023, 21:00",-1.224318027,2.82115103,-330.4263245,0,0,0,1,0,0
"17/03/2023, 21:15",1.05151999,2.383714521,126.6922687,0,0,0,0,0,1
"17/03/2023, 21:30",0.536472023,1.342852205,150.3116933,0,0,0,0,0,1
"17/03/2023, 21:45",-3.11391592,3.639413583,-216.875782,0,0,0,0,0,1
"17/03/2023, 22:00",-0.73319602,2.952346969,-502.6681662,0,0,0,0,0,1
"17/03/2023, 22:15",4.068652153,1.93066479,52.54780411,0,0,0,0,0,1
"17/03/2023, 22:30",4.862112999,3.79912114,21.86275513,0,0,1,0,0,0
"17/03/2023, 22:45",3.815217972,3.289020979,13.79205583,0,1,0,0,0,0
"17/03/2023, 23:00",3.57884407,4.161279488,16.27440051,0,1,0,0,0,0
"17/03/2023, 23:15",0.616015017,2.280378765,270.1823335,0,0,0,0,0,1
"17/03/2023, 23:30",2.584930897,3.395224033,31.34680066,0,0,0,1,0,0
"17/03/2023, 23:45",3.131778002,2.820233071,9.947861284,1,0,0,0,0,0
"18/03/2023, 00:00",3.124146938,1.528346622,51.0795538,0,0,0,0,0,1
"18/03/2023, 00:15",1.480149984,2.030391568,37.17471809,0,0,0,1,0,0
"18/03/2023, 00:30",1.587273002,1.545425385,2.636447337,1,0,0,0,0,0
"18/03/2023, 00:45",1.259894013,1.331113315,5.652801019,1,0,0,0,0,0
"18/03/2023, 01:00",1.294718027,1.295084894,0.028335637,1,0,0,0,0,0
"18/03/2023, 01:15",1.282989025,1.210494614,5.650431125,1,0,0,0,0,0
"18/03/2023, 01:30",1.30934,1.231448209,5.948935387,1,0,0,0,0,0
"18/03/2023, 01:45",1.250764966,1.218888498,2.548557832,1,0,0,0,0,0
"18/03/2023, 02:00",1.299046993,1.264749467,2.640206689,1,0,0,0,0,0
"18/03/2023, 02:15",1.312355042,1.159494197,11.64782698,0,1,0,0,0,0
"18/03/2023, 02:30",1.378445029,1.180200005,14.38178675,0,1,0,0,0,0
"18/03/2023, 02:45",1.156893969,1.184140003,2.35510206,1,0,0,0,0,0
"18/03/2023, 03:00",1.155679941,1.227040124,6.174735787,1,0,0,0,0,0
"18/03/2023, 03:15",1.215610027,1.2326787,1.404124038,1,0,0,0,0,0
"18/03/2023, 03:30",1.256453037,1.245262182,0.890670385,1,0,0,0,0,0
"18/03/2023, 03:45",1.186488032,1.191197109,0.396892103,1,0,0,0,0,0
"18/03/2023, 04:00",1.326697946,1.285447395,3.109264729,1,0,0,0,0,0
"18/03/2023, 04:15",1.216639996,1.221706891,0.416466261,1,0,0,0,0,0
"18/03/2023, 04:30",1.109475017,1.478384328,33.25079927,0,0,0,1,0,0
"18/03/2023, 04:45",1.603801966,1.846588206,15.13816826,0,1,0,0,0,0
"18/03/2023, 05:00",2.069644928,1.708887696,17.43087554,0,1,0,0,0,0
"18/03/2023, 05:15",2.14961195,3.17445761,47.67584492,0,0,0,0,1,0
"18/03/2023, 05:30",4.555923939,2.796733487,38.61325334,0,0,0,1,0,0
"18/03/2023, 05:45",2.190291882,4.24184978,93.66595909,0,0,0,0,0,1
"18/03/2023, 06:00",2.950634956,3.651069248,23.73842587,0,0,1,0,0,0
