Time,actual,predicted,error,more than 100
2023-03-07 17:45:00,,,2.674831140998227,0
2023-03-07 18:00:00,,,44.837548267907664,0
2023-03-07 18:15:00,,,11.753740777974219,0
2023-03-07 18:30:00,,,36.04881337897657,0
2023-03-07 18:45:00,,,33.541429341363376,0
2023-03-07 19:00:00,,,20.998323560688124,0
2023-03-07 19:15:00,,,10.193287774260217,0
2023-03-07 19:30:00,,,33.67790513712636,0
2023-03-07 19:45:00,,,20.43311127112598,0
2023-03-07 20:00:00,,,13.424336006454535,0
2023-03-07 20:15:00,,,100.09659221369054,1
2023-03-07 20:30:00,,,15.285125185199181,0
2023-03-07 20:45:00,,,5.036742263478929,0
2023-03-07 21:00:00,,,61.03884078462224,1
2023-03-07 21:15:00,,,71.35605899844299,1
2023-03-07 21:30:00,,,26.749722057161705,0
2023-03-07 21:45:00,,,26.698396285591347,0
2023-03-07 22:00:00,,,151.72439591087934,1
2023-03-07 22:15:00,,,117.45437358221962,1
2023-03-07 22:30:00,,,230.26526136112736,1
2023-03-07 22:45:00,,,58.57773269739211,1
2023-03-07 23:00:00,,,187.3629185635288,1
2023-03-07 23:15:00,,,38.80576886078861,0
2023-03-07 23:30:00,,,36.576609509056446,0
2023-03-07 23:45:00,,,72.45388624894058,1
2023-03-08 00:00:00,,,8.990425882978126,0
2023-03-08 00:15:00,,,165.3547557238002,1
2023-03-08 00:30:00,,,137.0738311410242,1
2023-03-08 00:45:00,,,4320.175190525727,1
2023-03-08 01:00:00,,,2002.635753137617,1
2023-03-08 01:15:00,,,1302.1925385597374,1
2023-03-08 01:30:00,,,2791.6481426491973,1
2023-03-08 01:45:00,,,12212.754712101267,1
2023-03-08 02:00:00,,,986.5601114433765,1
2023-03-08 02:15:00,,,1465.1870349016208,1
2023-03-08 02:30:00,,,692.9479394480528,1
2023-03-08 02:45:00,,,856.4356682005084,1
2023-03-08 03:00:00,,,802.4529933347073,1
2023-03-08 03:15:00,,,995.8262221679225,1
2023-03-08 03:30:00,,,335.0529909262287,1
2023-03-08 03:45:00,,,437.9882858105464,1
2023-03-08 04:00:00,,,374.44638329033,1
2023-03-08 04:15:00,,,309.6928329220595,1
2023-03-08 04:30:00,,,230.6373831481934,1
2023-03-08 04:45:00,,,847.0952091718473,1
2023-03-08 05:00:00,,,417.518412483736,1
2023-03-08 05:15:00,,,485.13564541989547,1
2023-03-08 05:30:00,,,325.73032623726476,1
2023-03-08 05:45:00,,,370.2118162428834,1
2023-03-08 06:00:00,,,117.52144886487392,1
2023-03-08 06:15:00,,,282.3139543538815,1
2023-03-08 06:30:00,,,96.62964218352627,1
2023-03-08 06:45:00,,,81.52830680018539,1
2023-03-08 07:00:00,,,83.38450712311578,1
2023-03-08 07:15:00,,,65.84318820239731,1
2023-03-08 07:30:00,,,60.329654025151825,1
2023-03-08 07:45:00,,,47.22853443156893,0
2023-03-08 08:00:00,,,50.32177445896179,1
2023-03-08 08:15:00,,,33.32092026461476,0
2023-03-08 08:30:00,,,26.940739843061994,0
2023-03-08 08:45:00,,,11.413038488202591,0
2023-03-08 09:00:00,,,6.6343325449142645,0
2023-03-08 09:15:00,,,10.024011414984127,0
2023-03-08 09:30:00,,,22.94981508465393,0
2023-03-08 09:45:00,,,5.053459222086182,0
2023-03-08 10:00:00,,,8.967192557526598,0
2023-03-08 10:15:00,,,23.944533954576144,0
2023-03-08 10:30:00,,,0.5031408245933119,0
2023-03-08 10:45:00,,,50.262628982883804,1
2023-03-08 11:00:00,,,52.030730477975574,1
2023-03-08 11:15:00,,,0.022341828976023916,0
2023-03-08 11:30:00,,,26.73255131400901,0
2023-03-08 11:45:00,,,151.99882567868988,1
2023-03-08 12:00:00,,,69.48554883864414,1
2023-03-08 12:15:00,,,49.25595398492366,0
2023-03-08 12:30:00,,,54.252157773830476,1
2023-03-08 12:45:00,,,40.8354000486627,0
2023-03-08 13:00:00,,,24.19622564072827,0
2023-03-08 13:15:00,,,21.6504778005836,0
2023-03-08 13:30:00,,,30.33033783553874,0
2023-03-08 13:45:00,,,27.69683991850454,0
2023-03-08 14:00:00,,,51.21564449124828,1
2023-03-08 14:15:00,,,34.44365372367728,0
2023-03-08 14:30:00,,,275.54557012136434,1
2023-03-08 14:45:00,,,58.23303271851202,1
2023-03-08 15:00:00,,,60.504892952010316,1
2023-03-08 15:15:00,,,64.57956830083538,1
2023-03-08 15:30:00,,,61.51397983127019,1
2023-03-08 15:45:00,,,52.43422179376267,1
2023-03-08 16:00:00,,,56.326968163330385,1
2023-03-08 16:15:00,,,65.43913522402258,1
2023-03-08 16:30:00,,,46.00310570340337,0
2023-03-08 16:45:00,,,212.90112936031034,1
2023-03-08 17:00:00,,,38.768443753649294,0
2023-03-08 17:15:00,,,15.613661714082077,0
2023-03-08 17:30:00,,,56.968835258993266,1
2023-03-08 17:45:00,,,41.65129510446098,0
2023-03-08 18:00:00,,,98.28194466984989,1
2023-03-08 18:15:00,,,112.64516896734335,1
2023-03-08 18:30:00,,,43.22794976416593,0
2023-03-08 18:45:00,,,34.36364359811227,0
2023-03-08 19:00:00,,,17.945122600415008,0
2023-03-08 19:15:00,,,14.823918794525138,0
2023-03-08 19:30:00,,,40.320979620922124,0
2023-03-08 19:45:00,,,9.13430183591592,0
2023-03-08 20:00:00,,,50.08777491719473,1
2023-03-08 20:15:00,,,13.68464613680568,0
2023-03-08 20:30:00,,,12.054202504699038,0
2023-03-08 20:45:00,,,6.2097785909207825,0
2023-03-08 21:00:00,,,55.49587609496345,1
2023-03-08 21:15:00,,,34.24413285482216,0
2023-03-08 21:30:00,,,16.68897577576732,0
2023-03-08 21:45:00,,,42.505113238075396,0
2023-03-08 22:00:00,,,18.734446058734896,0
2023-03-08 22:15:00,,,35.21634253515044,0
2023-03-08 22:30:00,,,62.3769225732043,1
2023-03-08 22:45:00,,,583.2530953693392,1
2023-03-08 23:00:00,,,395.2512780230209,1
2023-03-08 23:15:00,,,24.90012040433713,0
2023-03-08 23:30:00,,,16.051611466929778,0
2023-03-08 23:45:00,,,155.68254332677475,1
2023-03-09 00:00:00,,,16.592778730523264,0
2023-03-09 00:15:00,,,136.91297665763744,1
2023-03-09 00:30:00,,,178.39798268022807,1
2023-03-09 00:45:00,,,168.85595886494625,1
2023-03-09 01:00:00,,,149.92020063697055,1
2023-03-09 01:15:00,,,134.62085847307407,1
2023-03-09 01:30:00,,,114.80579945439548,1
2023-03-09 01:45:00,,,118.24264064934783,1
2023-03-09 02:00:00,,,95.11921168401804,1
2023-03-09 02:15:00,,,79.60646028028263,1
